Date,Open,High,Low,Close,Adj Close,Volume
2021-07-02,129.18,129.78,128.54,129.14,129.14,1008135
2021-07-05,129.26,129.9,128.66,129.3,129.3,1004158
2021-07-06,129.37,130.05,128.77,129.45,129.45,1000000
2021-07-07,129.54,130.2,128.94,129.6,129.6,995842
2021-07-08,129.75,130.35,129.15,129.75,129.75,991865
2021-07-09,129.95,130.55,129.29,129.89,129.89,988244
2021-07-12,130.11,130.71,129.43,130.03,130.03,985137
2021-07-13,130.21,130.81,129.57,130.17,130.17,982679
2021-07-14,130.27,130.91,129.67,130.31,130.31,980979
2021-07-15,130.36,131.04,129.76,130.44,130.44,980110
2021-07-16,130.5,131.17,129.9,130.57,130.57,980110
2021-07-19,130.69,131.29,130.09,130.69,130.69,980979
2021-07-20,130.88,131.48,130.21,130.81,130.81,982679
2021-07-21,131.01,131.61,130.33,130.93,130.93,985137
2021-07-22,131.08,131.68,130.45,131.05,131.05,988244
2021-07-23,131.12,131.76,130.52,131.16,131.16,991865
2021-07-26,131.18,131.86,130.58,131.26,131.26,995842
2021-07-27,131.3,131.96,130.7,131.36,131.36,1000000
2021-07-28,131.46,132.06,130.86,131.46,131.46,1004158
2021-07-29,131.62,132.22,130.96,131.56,131.56,1008135
2021-07-30,131.72,132.32,131.04,131.64,131.64,1011756
2021-08-02,131.76,132.36,131.13,131.73,131.73,1014863
2021-08-03,131.77,132.41,131.17,131.81,131.81,1017321
2021-08-04,131.81,132.48,131.21,131.88,131.88,1019021
2021-08-05,131.89,132.56,131.29,131.96,131.96,1019890
2021-08-06,132.02,132.62,131.42,132.02,132.02,1019890
2021-08-09,132.15,132.75,131.48,132.08,132.08,1019021
2021-08-10,132.22,132.82,131.54,132.14,132.14,1017321
2021-08-11,132.23,132.83,131.59,132.19,132.19,1014863
2021-08-12,132.2,132.84,131.6,132.24,132.24,1011756
2021-08-13,132.2,132.88,131.6,132.28,132.28,1008135
2021-08-16,132.26,132.92,131.66,132.32,132.32,1004158
2021-08-17,132.35,132.95,131.75,132.35,132.35,1000000
2021-08-18,132.44,133.04,131.78,132.38,132.38,995842
2021-08-19,132.48,133.08,131.8,132.4,132.4,991865
2021-08-20,132.45,133.05,131.82,132.42,132.42,988244
2021-08-23,132.4,133.03,131.8,132.43,132.43,985137
2021-08-24,132.36,133.04,131.76,132.44,132.44,982679
2021-08-25,132.38,133.04,131.78,132.44,132.44,980979
2021-08-26,132.44,133.04,131.84,132.44,132.44,980110
2021-08-27,132.5,133.1,131.84,132.44,132.44,980110
2021-08-30,132.5,133.1,131.82,132.42,132.42,980979
2021-08-31,132.44,133.04,131.81,132.41,132.41,982679
2021-09-01,132.35,132.99,131.75,132.39,132.39,985137
2021-09-02,132.29,132.96,131.69,132.36,132.36,988244
2021-09-03,132.27,132.94,131.67,132.34,132.34,991865
2021-09-06,132.3,132.9,131.7,132.3,132.3,995842
2021-09-07,132.33,132.93,131.66,132.26,132.26,1000000
2021-09-08,132.3,132.9,131.62,132.22,132.22,1004158
2021-09-09,132.21,132.81,131.58,132.18,132.18,1008135
2021-09-10,132.09,132.73,131.49,132.13,132.13,1011756
2021-09-13,131.99,132.67,131.39,132.07,132.07,1014863
2021-09-14,131.95,132.61,131.35,132.01,132.01,1017321
2021-09-15,131.95,132.55,131.35,131.95,131.95,1019021
2021-09-16,131.95,132.55,131.29,131.89,131.89,1019890
2021-09-17,131.9,132.5,131.22,131.82,131.82,1019890
2021-09-20,131.78,132.38,131.15,131.75,131.75,1019021
2021-09-21,131.64,132.27,131.04,131.67,131.67,1017321
2021-09-22,131.51,132.19,130.91,131.59,131.59,1014863
2021-09-23,131.45,132.11,130.85,131.51,131.51,1011756
2021-09-24,131.43,132.03,130.83,131.43,131.43,1008135
2021-09-27,131.4,132.0,130.74,131.34,131.34,1004158
2021-09-28,131.33,131.93,130.65,131.25,131.25,1000000
2021-09-29,131.19,131.79,130.56,131.16,131.16,995842
2021-09-30,131.03,131.66,130.43,131.06,131.06,991865
2021-10-01,130.89,131.57,130.29,130.97,130.97,988244
2021-10-04,130.81,131.47,130.21,130.87,130.87,985137
2021-10-05,130.77,131.37,130.17,130.77,130.77,982679
2021-10-06,130.73,131.33,130.07,130.67,130.67,980979
2021-10-07,130.64,131.24,129.96,130.56,130.56,980110
2021-10-08,130.49,131.09,129.86,130.46,130.46,980110
2021-10-11,130.32,130.95,129.72,130.35,130.35,980979
2021-10-12,130.17,130.84,129.57,130.24,130.24,982679
2021-10-13,130.07,130.74,129.47,130.14,130.14,985137
2021-10-14,130.03,130.63,129.43,130.03,130.03,988244
2021-10-15,129.98,130.58,129.32,129.92,129.92,991865
2021-10-18,129.89,130.49,129.21,129.81,129.81,995842
2021-10-19,129.73,130.33,129.1,129.7,129.7,1000000
2021-10-20,129.56,130.19,128.96,129.59,129.59,1004158
2021-10-21,129.4,130.08,128.8,129.48,129.48,1008135
2021-10-22,129.31,129.97,128.71,129.37,129.37,1011756
2021-10-25,129.26,129.86,128.66,129.26,129.26,1014863
2021-10-26,129.22,129.82,128.56,129.16,129.16,1017321
2021-10-27,129.13,129.73,128.45,129.05,129.05,1019021
2021-10-28,128.98,129.58,128.34,128.94,128.94,1019890
2021-10-29,128.8,129.44,128.2,128.84,128.84,1019890
2021-11-01,128.66,129.33,128.06,128.73,128.73,1019021
2021-11-02,128.57,129.23,127.97,128.63,128.63,1017321
2021-11-03,128.53,129.13,127.93,128.53,128.53,1014863
2021-11-04,128.5,129.1,127.83,128.43,128.43,1011756
2021-11-05,128.41,129.01,127.74,128.34,128.34,1008135
2021-11-08,128.28,128.88,127.64,128.24,128.24,1004158
2021-11-09,128.12,128.75,127.52,128.15,128.15,1000000
2021-11-10,127.98,128.66,127.38,128.06,128.06,995842
2021-11-11,127.91,128.57,127.31,127.97,127.97,991865
2021-11-12,127.89,128.49,127.29,127.89,127.89,988244
2021-11-15,127.87,128.47,127.21,127.81,127.81,985137
2021-11-16,127.81,128.41,127.13,127.73,127.73,982679
2021-11-17,127.69,128.29,127.05,127.65,127.65,980979
2021-11-18,127.55,128.18,126.95,127.58,127.58,980110
2021-11-19,127.43,128.11,126.83,127.51,127.51,980110
2021-11-22,127.38,128.05,126.78,127.45,127.45,980979
2021-11-23,127.39,127.99,126.79,127.39,127.39,982679
2021-11-24,127.39,127.99,126.73,127.33,127.33,985137
2021-11-25,127.35,127.95,126.67,127.27,127.27,988244
2021-11-26,127.26,127.86,126.62,127.22,127.22,991865
2021-11-29,127.14,127.78,126.54,127.18,127.18,995842
2021-11-30,127.06,127.74,126.46,127.14,127.14,1000000
2021-12-01,127.04,127.7,126.44,127.1,127.1,1004158
2021-12-02,127.06,127.66,126.46,127.06,127.06,1008135
2021-12-03,127.1,127.7,126.44,127.04,127.04,1011756
2021-12-06,127.09,127.69,126.41,127.01,127.01,1014863
2021-12-07,127.03,127.63,126.39,126.99,126.99,1017321
2021-12-08,126.94,127.58,126.34,126.98,126.98,1019021
2021-12-09,126.89,127.56,126.29,126.96,126.96,1019890
2021-12-10,126.9,127.56,126.3,126.96,126.96,1019890
2021-12-13,126.96,127.56,126.36,126.96,126.96,1019021
2021-12-14,127.02,127.62,126.36,126.96,126.96,1017321
2021-12-15,127.05,127.65,126.37,126.97,126.97,1014863
2021-12-16,127.02,127.62,126.38,126.98,126.98,1011756
2021-12-17,126.97,127.6,126.37,127.0,127.0,1008135
2021-12-20,126.94,127.62,126.34,127.02,127.02,1004158
2021-12-21,126.99,127.65,126.39,127.05,127.05,1000000
2021-12-22,127.08,127.68,126.48,127.08,127.08,995842
2021-12-23,127.18,127.78,126.52,127.12,127.12,991865
2021-12-24,127.24,127.84,126.56,127.16,127.16,988244
2021-12-27,127.24,127.84,126.61,127.21,127.21,985137
2021-12-28,127.23,127.86,126.63,127.26,127.26,982679
2021-12-29,127.24,127.92,126.64,127.32,127.32,980979
2021-12-30,127.32,127.98,126.72,127.38,127.38,980110
2021-12-31,127.44,128.04,126.84,127.44,127.44,980110
2022-01-03,127.58,128.18,126.92,127.52,127.52,980979
2022-01-04,127.67,128.27,126.99,127.59,127.59,982679
2022-01-05,127.71,128.31,127.07,127.67,127.67,985137
2022-01-06,127.72,128.36,127.12,127.76,127.76,988244
2022-01-07,127.77,128.44,127.17,127.84,127.84,991865
2022-01-10,127.88,128.54,127.28,127.94,127.94,995842
2022-01-11,128.04,128.64,127.44,128.04,128.04,1000000
2022-01-12,128.2,128.8,127.54,128.14,128.14,1004158
2022-01-13,128.32,128.92,127.64,128.24,128.24,1008135
2022-01-14,128.39,128.99,127.75,128.35,128.35,1011756
2022-01-17,128.43,129.07,127.83,128.47,128.47,1014863
2022-01-18,128.51,129.19,127.91,128.59,128.59,1017321
2022-01-19,128.64,129.31,128.04,128.71,128.71,1019021
2022-01-20,128.83,129.43,128.23,128.83,128.83,1019890
2022-01-21,129.02,129.62,128.36,128.96,128.96,1019890
2022-01-24,129.17,129.77,128.49,129.09,129.09,1019021
2022-01-25,129.26,129.86,128.63,129.23,129.23,1017321
2022-01-26,129.33,129.97,128.73,129.37,129.37,1014863
2022-01-27,129.43,130.11,128.83,129.51,129.51,1011756
2022-01-28,129.59,130.25,128.99,129.65,129.65,1008135
2022-01-31,129.8,130.4,129.2,129.8,129.8,1004158
2022-02-01,130.01,130.61,129.35,129.95,129.95,1000000
2022-02-02,130.18,130.78,129.5,130.1,130.1,995842
2022-02-03,130.29,130.89,129.66,130.26,130.26,991865
2022-02-04,130.38,131.01,129.78,130.41,130.41,988244
2022-02-07,130.49,131.17,129.89,130.57,130.57,985137
2022-02-08,130.67,131.33,130.07,130.73,130.73,982679
2022-02-09,130.89,131.49,130.29,130.89,130.89,980979
2022-02-10,131.12,131.72,130.46,131.06,131.06,980110
2022-02-11,131.3,131.9,130.62,131.22,131.22,980110
2022-02-14,131.42,132.02,130.79,131.39,131.39,980979
2022-02-15,131.52,132.16,130.92,131.56,131.56,982679
2022-02-16,131.65,132.32,131.05,131.72,131.72,985137
2022-02-17,131.83,132.49,131.23,131.89,131.89,988244
2022-02-18,132.06,132.66,131.46,132.06,132.06,991865
2022-02-21,132.29,132.89,131.63,132.23,132.23,995842
2022-02-22,132.48,133.08,131.8,132.4,132.4,1000000
2022-02-23,132.6,133.2,131.97,132.57,132.57,1004158
2022-02-24,132.7,133.34,132.1,132.74,132.74,1008135
2022-02-25,132.83,133.51,132.23,132.91,132.91,1011756
2022-02-28,133.01,133.68,132.41,133.08,133.08,1014863
2022-03-01,133.24,133.84,132.64,133.24,133.24,1017321
2022-03-02,133.47,134.07,132.81,133.41,133.41,1019021
2022-03-03,133.66,134.26,132.98,133.58,133.58,1019890
2022-03-04,133.78,134.38,133.14,133.74,133.74,1019890
2022-03-07,133.87,134.51,133.27,133.91,133.91,1019021
2022-03-08,133.99,134.67,133.39,134.07,134.07,1017321
2022-03-09,134.17,134.83,133.57,134.23,134.23,1014863
2022-03-10,134.39,134.99,133.79,134.39,134.39,1011756
2022-03-11,134.61,135.21,133.94,134.54,134.54,1008135
2022-03-14,134.78,135.38,134.1,134.7,134.7,1004158
2022-03-15,134.88,135.48,134.25,134.85,134.85,1000000
2022-03-16,134.96,135.6,134.36,135.0,135.0,995842
2022-03-17,135.07,135.75,134.47,135.15,135.15,991865
2022-03-18,135.23,135.89,134.63,135.29,135.29,988244
2022-03-21,135.43,136.03,134.83,135.43,135.43,985137
2022-03-22,135.63,136.23,134.97,135.57,135.57,982679
2022-03-23,135.78,136.38,135.11,135.71,135.71,980979
2022-03-24,135.87,136.47,135.24,135.84,135.84,980110
2022-03-25,135.93,136.57,135.33,135.97,135.97,980110
2022-03-28,136.01,136.69,135.41,136.09,136.09,980979
2022-03-29,136.15,136.81,135.55,136.21,136.21,982679
2022-03-30,136.33,136.93,135.73,136.33,136.33,985137
2022-03-31,136.51,137.11,135.85,136.45,136.45,988244
2022-04-01,136.63,137.23,135.96,136.56,136.56,991865
2022-04-04,136.7,137.3,136.06,136.66,136.66,995842
2022-04-05,136.73,137.36,136.13,136.76,136.76,1000000
2022-04-06,136.78,137.46,136.18,136.86,136.86,1004158
2022-04-07,136.89,137.56,136.29,136.96,136.96,1008135
2022-04-08,137.04,137.64,136.44,137.04,137.04,1011756
2022-04-11,137.19,137.79,136.53,137.13,137.13,1014863
2022-04-12,137.29,137.89,136.61,137.21,137.21,1017321
2022-04-13,137.32,137.92,136.68,137.28,137.28,1019021
2022-04-14,137.32,137.96,136.72,137.36,137.36,1019890
2022-04-15,137.34,138.02,136.74,137.42,137.42,1019890
2022-04-18,137.42,138.08,136.82,137.48,137.48,1019021
2022-04-19,137.54,138.14,136.94,137.54,137.54,1017321
2022-04-20,137.65,138.25,136.99,137.59,137.59,1014863
2022-04-21,137.72,138.32,137.04,137.64,137.64,1011756
2022-04-22,137.71,138.31,137.08,137.68,137.68,1008135
2022-04-25,137.68,138.32,137.08,137.72,137.72,1004158
2022-04-26,137.67,138.35,137.07,137.75,137.75,1000000
2022-04-27,137.72,138.38,137.12,137.78,137.78,995842
2022-04-28,137.8,138.4,137.2,137.8,137.8,991865
2022-04-29,137.88,138.48,137.22,137.82,137.82,988244
2022-05-02,137.91,138.51,137.23,137.83,137.83,985137
2022-05-03,137.87,138.47,137.24,137.84,137.84,982679
2022-05-04,137.81,138.44,137.21,137.84,137.84,980979
2022-05-05,137.76,138.44,137.16,137.84,137.84,980110
2022-05-06,137.77,138.44,137.17,137.84,137.84,980110
2022-05-09,137.82,138.42,137.22,137.82,137.82,980979
2022-05-10,137.87,138.47,137.21,137.81,137.81,982679
2022-05-11,137.87,138.47,137.19,137.79,137.79,985137
2022-05-12,137.8,138.4,137.16,137.76,137.76,988244
2022-05-13,137.7,138.34,137.1,137.74,137.74,991865
2022-05-16,137.62,138.3,137.02,137.7,137.7,995842
2022-05-17,137.6,138.26,137.0,137.66,137.66,1000000
2022-05-18,137.62,138.22,137.02,137.62,137.62,1004158
2022-05-19,137.64,138.24,136.98,137.58,137.58,1008135
2022-05-20,137.6,138.2,136.93,137.53,137.53,1011756
2022-05-23,137.51,138.11,136.87,137.47,137.47,1014863
2022-05-24,137.38,138.01,136.78,137.41,137.41,1017321
2022-05-25,137.27,137.95,136.67,137.35,137.35,1019021
2022-05-26,137.22,137.89,136.62,137.29,137.29,1019890
2022-05-27,137.22,137.82,136.62,137.22,137.22,1019890
2022-05-30,137.21,137.81,136.55,137.15,137.15,1019021
2022-05-31,137.15,137.75,136.47,137.07,137.07,1017321
2022-06-01,137.03,137.63,136.39,136.99,136.99,1014863
2022-06-02,136.88,137.51,136.28,136.91,136.91,1011756
2022-06-03,136.75,137.43,136.15,136.83,136.83,1008135
2022-06-06,136.68,137.34,136.08,136.74,136.74,1004158
2022-06-07,136.65,137.25,136.05,136.65,136.65,1000000
2022-06-08,136.62,137.22,135.96,136.56,136.56,995842
2022-06-09,136.54,137.14,135.86,136.46,136.46,991865
2022-06-10,136.4,137.0,135.77,136.37,136.37,988244
2022-06-13,136.23,136.87,135.63,136.27,136.27,985137
2022-06-14,136.09,136.77,135.49,136.17,136.17,982679
2022-06-15,136.0,136.67,135.4,136.07,136.07,980979
2022-06-16,135.96,136.56,135.36,135.96,135.96,980110
2022-06-17,135.92,136.52,135.26,135.86,135.86,980110
2022-06-20,135.83,136.43,135.15,135.75,135.75,980979
2022-06-21,135.68,136.28,135.04,135.64,135.64,982679
2022-06-22,135.5,136.14,134.9,135.54,135.54,985137
2022-06-23,135.35,136.03,134.75,135.43,135.43,988244
2022-06-24,135.26,135.92,134.66,135.32,135.32,991865
2022-06-27,135.21,135.81,134.61,135.21,135.21,995842
2022-06-28,135.16,135.76,134.5,135.1,135.1,1000000
2022-06-29,135.07,135.67,134.39,134.99,134.99,1004158
2022-06-30,134.92,135.52,134.28,134.88,134.88,1008135
2022-07-01,134.74,135.37,134.14,134.77,134.77,1011756
2022-07-04,134.59,135.26,133.99,134.66,134.66,1014863
2022-07-05,134.49,135.16,133.89,134.56,134.56,1017321
2022-07-06,134.45,135.05,133.85,134.45,134.45,1019021
2022-07-07,134.4,135.0,133.74,134.34,134.34,1019890
2022-07-08,134.32,134.92,133.64,134.24,134.24,1019890
2022-07-11,134.17,134.77,133.53,134.13,134.13,1019021
2022-07-12,134.0,134.63,133.4,134.03,134.03,1017321
2022-07-13,133.85,134.53,133.25,133.93,133.93,1014863
2022-07-14,133.77,134.43,133.17,133.83,133.83,1011756
2022-07-15,133.74,134.34,133.14,133.74,133.74,1008135
2022-07-18,133.7,134.3,133.04,133.64,133.64,1004158
2022-07-19,133.63,134.23,132.95,133.55,133.55,1000000
2022-07-20,133.5,134.1,132.86,133.46,133.46,995842
2022-07-21,133.34,133.97,132.74,133.37,133.37,991865
2022-07-22,133.21,133.89,132.61,133.29,133.29,988244
2022-07-25,133.14,133.81,132.54,133.21,133.21,985137
2022-07-26,133.13,133.73,132.53,133.13,133.13,982679
2022-07-27,133.12,133.72,132.45,133.05,133.05,980979
2022-07-28,133.06,133.66,132.38,132.98,132.98,980110
2022-07-29,132.95,133.55,132.31,132.91,132.91,980110
2022-08-01,132.81,133.45,132.21,132.85,132.85,980979
2022-08-02,132.71,133.39,132.11,132.79,132.79,982679
2022-08-03,132.67,133.33,132.07,132.73,132.73,985137
2022-08-04,132.67,133.27,132.07,132.67,132.67,988244
2022-08-05,132.69,133.29,132.02,132.62,132.62,991865
2022-08-08,132.66,133.26,131.98,132.58,132.58,995842
2022-08-09,132.57,133.17,131.94,132.54,132.54,1000000
2022-08-10,132.46,133.1,131.86,132.5,132.5,1004158
2022-08-11,132.39,133.06,131.79,132.46,132.46,1008135
2022-08-12,132.37,133.04,131.77,132.44,132.44,1011756
2022-08-15,132.41,133.01,131.81,132.41,132.41,1014863
2022-08-16,132.45,133.05,131.79,132.39,132.39,1017321
2022-08-17,132.45,133.05,131.78,132.38,132.38,1019021
2022-08-18,132.4,133.0,131.76,132.36,132.36,1019890
2022-08-19,132.32,132.96,131.72,132.36,132.36,1019890
2022-08-22,132.28,132.96,131.68,132.36,132.36,1019021
2022-08-23,132.3,132.96,131.7,132.36,132.36,1017321
2022-08-24,132.37,132.97,131.77,132.37,132.37,1014863
2022-08-25,132.44,133.04,131.78,132.38,132.38,1011756
2022-08-26,132.48,133.08,131.8,132.4,132.4,1008135
2022-08-29,132.46,133.06,131.82,132.42,132.42,1004158
2022-08-30,132.42,133.05,131.82,132.45,132.45,1000000
2022-08-31,132.4,133.08,131.8,132.48,132.48,995842
2022-09-01,132.46,133.12,131.86,132.52,132.52,991865
2022-09-02,132.56,133.16,131.96,132.56,132.56,988244
2022-09-05,132.67,133.27,132.01,132.61,132.61,985137
2022-09-06,132.74,133.34,132.06,132.66,132.66,982679
2022-09-07,132.75,133.35,132.12,132.72,132.72,980979
2022-09-08,132.74,133.38,132.14,132.78,132.78,980110
2022-09-09,132.77,133.44,132.17,132.84,132.84,980110
2022-09-12,132.85,133.52,132.25,132.92,132.92,980979
2022-09-13,132.99,133.59,132.39,132.99,132.99,982679
2022-09-14,133.13,133.73,132.47,133.07,133.07,985137
2022-09-15,133.23,133.83,132.56,133.16,133.16,988244
2022-09-16,133.28,133.88,132.64,133.24,133.24,991865
2022-09-19,133.3,133.94,132.7,133.34,133.34,995842
2022-09-20,133.36,134.04,132.76,133.44,133.44,1000000
2022-09-21,133.48,134.14,132.88,133.54,133.54,1004158
2022-09-22,133.64,134.24,133.04,133.64,133.64,1008135
2022-09-23,133.82,134.42,133.15,133.75,133.75,1011756
2022-09-26,133.95,134.55,133.27,133.87,133.87,1014863
2022-09-27,134.02,134.62,133.39,133.99,133.99,1017321
2022-09-28,134.07,134.71,133.47,134.11,134.11,1019021
2022-09-29,134.15,134.83,133.55,134.23,134.23,1019890
2022-09-30,134.3,134.96,133.7,134.36,134.36,1019890
2022-10-03,134.49,135.09,133.89,134.49,134.49,1019021
2022-10-04,134.69,135.29,134.03,134.63,134.63,1017321
2022-10-05,134.85,135.45,134.17,134.77,134.77,1014863
2022-10-06,134.94,135.54,134.31,134.91,134.91,1011756
2022-10-07,135.02,135.65,134.42,135.05,135.05,1008135
2022-10-10,135.12,135.8,134.52,135.2,135.2,1004158
2022-10-11,135.29,135.95,134.69,135.35,135.35,1000000
2022-10-12,135.5,136.1,134.9,135.5,135.5,995842
2022-10-13,135.72,136.32,135.06,135.66,135.66,991865
2022-10-14,135.89,136.49,135.21,135.81,135.81,988244
2022-10-17,136.01,136.61,135.37,135.97,135.97,985137
2022-10-18,136.1,136.73,135.5,136.13,136.13,982679
2022-10-19,136.22,136.89,135.62,136.29,136.29,980979
2022-10-20,136.39,137.06,135.79,136.46,136.46,980110
2022-10-21,136.62,137.22,136.02,136.62,136.62,980110
2022-10-24,136.85,137.45,136.19,136.79,136.79,980979
2022-10-25,137.03,137.63,136.36,136.96,136.96,982679
2022-10-26,137.16,137.76,136.52,137.12,137.12,985137
2022-10-27,137.26,137.89,136.66,137.29,137.29,988244
2022-10-28,137.38,138.06,136.78,137.46,137.46,991865
2022-10-31,137.57,138.23,136.97,137.63,137.63,995842
2022-11-01,137.8,138.4,137.2,137.8,137.8,1000000
2022-11-02,138.03,138.63,137.37,137.97,137.97,1004158
2022-11-03,138.22,138.82,137.54,138.14,138.14,1008135
2022-11-04,138.34,138.94,137.71,138.31,138.31,1011756
2022-11-07,138.44,139.08,137.84,138.48,138.48,1014863
2022-11-08,138.57,139.24,137.97,138.64,138.64,1017321
2022-11-09,138.75,139.41,138.15,138.81,138.81,1019021
2022-11-10,138.98,139.58,138.38,138.98,138.98,1019890
2022-11-11,139.21,139.81,138.54,139.14,139.14,1019890
2022-11-14,139.38,139.98,138.71,139.31,139.31,1019021
2022-11-15,139.5,140.1,138.87,139.47,139.47,1017321
2022-11-16,139.59,140.23,138.99,139.63,139.63,1014863
2022-11-17,139.71,140.39,139.11,139.79,139.79,1011756
2022-11-18,139.88,140.54,139.28,139.94,139.94,1008135
2022-11-21,140.1,140.7,139.5,140.1,140.1,1004158
2022-11-22,140.31,140.91,139.65,140.25,140.25,1000000
2022-11-23,140.48,141.08,139.8,140.4,140.4,995842
2022-11-24,140.58,141.18,139.95,140.55,140.55,991865
2022-11-25,140.66,141.29,140.06,140.69,140.69,988244
2022-11-28,140.75,141.43,140.15,140.83,140.83,985137
2022-11-29,140.91,141.57,140.31,140.97,140.97,982679
2022-11-30,141.11,141.71,140.51,141.11,141.11,980979
2022-12-01,141.3,141.9,140.64,141.24,141.24,980110
2022-12-02,141.45,142.05,140.77,141.37,141.37,980110
2022-12-05,141.53,142.13,140.89,141.49,141.49,980979
2022-12-06,141.58,142.21,140.98,141.61,141.61,982679
2022-12-07,141.65,142.33,141.05,141.73,141.73,985137
2022-12-08,141.78,142.45,141.18,141.85,141.85,988244
2022-12-09,141.96,142.56,141.36,141.96,141.96,991865
2022-12-12,142.12,142.72,141.46,142.06,142.06,995842
2022-12-13,142.24,142.84,141.56,142.16,142.16,1000000
2022-12-14,142.3,142.9,141.66,142.26,142.26,1004158
2022-12-15,142.32,142.96,141.72,142.36,142.36,1008135
2022-12-16,142.37,143.04,141.77,142.44,142.44,1011756
2022-12-19,142.47,143.13,141.87,142.53,142.53,1014863
2022-12-20,142.61,143.21,142.01,142.61,142.61,1017321
2022-12-21,142.75,143.35,142.08,142.68,142.68,1019021
2022-12-22,142.83,143.43,142.16,142.76,142.76,1019890
2022-12-23,142.86,143.46,142.22,142.82,142.82,1019890
2022-12-26,142.85,143.48,142.25,142.88,142.88,1019021
2022-12-27,142.86,143.54,142.26,142.94,142.94,1017321
2022-12-28,142.93,143.59,142.33,142.99,142.99,1014863
2022-12-29,143.04,143.64,142.44,143.04,143.04,1011756
2022-12-30,143.14,143.74,142.48,143.08,143.08,1008135
2023-01-02,143.2,143.8,142.52,143.12,143.12,1004158
2023-01-03,143.18,143.78,142.55,143.15,143.15,1000000
2023-01-04,143.14,143.78,142.54,143.18,143.18,995842
2023-01-05,143.12,143.8,142.52,143.2,143.2,991865
2023-01-06,143.16,143.82,142.56,143.22,143.22,988244
2023-01-09,143.23,143.83,142.63,143.23,143.23,985137
2023-01-10,143.3,143.9,142.64,143.24,143.24,982679
2023-01-11,143.32,143.92,142.64,143.24,143.24,980979
2023-01-12,143.28,143.88,142.64,143.24,143.24,980110
2023-01-13,143.2,143.84,142.6,143.24,143.24,980110
2023-01-16,143.15,143.82,142.55,143.22,143.22,980979
2023-01-17,143.15,143.81,142.55,143.21,143.21,982679
2023-01-18,143.19,143.79,142.59,143.19,143.19,985137
2023-01-19,143.23,143.83,142.56,143.16,143.16,988244
2023-01-20,143.21,143.81,142.54,143.14,143.14,991865
2023-01-23,143.14,143.74,142.5,143.1,143.1,995842
2023-01-24,143.03,143.66,142.43,143.06,143.06,1000000
2023-01-25,142.94,143.62,142.34,143.02,143.02,1004158
2023-01-26,142.91,143.58,142.31,142.98,142.98,1008135
2023-01-27,142.93,143.53,142.33,142.93,142.93,1011756
2023-01-30,142.93,143.53,142.27,142.87,142.87,1014863
2023-01-31,142.89,143.49,142.21,142.81,142.81,1017321
2023-02-01,142.79,143.39,142.15,142.75,142.75,1019021
2023-02-02,142.65,143.29,142.05,142.69,142.69,1019890
2023-02-03,142.54,143.22,141.94,142.62,142.62,1019890
2023-02-06,142.48,143.15,141.88,142.55,142.55,1019021
2023-02-07,142.47,143.07,141.87,142.47,142.47,1017321
2023-02-08,142.46,143.06,141.79,142.39,142.39,1014863
2023-02-09,142.39,142.99,141.71,142.31,142.31,1011756
2023-02-10,142.26,142.86,141.63,142.23,142.23,1008135
2023-02-13,142.1,142.74,141.5,142.14,142.14,1004158
2023-02-14,141.97,142.65,141.37,142.05,142.05,1000000
2023-02-15,141.9,142.56,141.3,141.96,141.96,995842
2023-02-16,141.86,142.46,141.26,141.86,141.86,991865
2023-02-17,141.83,142.43,141.17,141.77,141.77,988244
2023-02-20,141.75,142.35,141.07,141.67,141.67,985137
2023-02-21,141.6,142.2,140.97,141.57,141.57,982679
2023-02-22,141.43,142.07,140.83,141.47,141.47,980979
2023-02-23,141.28,141.96,140.68,141.36,141.36,980110
2023-02-24,141.2,141.86,140.6,141.26,141.26,980110
2023-02-27,141.15,141.75,140.55,141.15,141.15,980979
2023-02-28,141.11,141.71,140.44,141.04,141.04,982679
2023-03-01,141.01,141.61,140.34,140.94,140.94,985137
2023-03-02,140.86,141.46,140.23,140.83,140.83,988244
2023-03-03,140.68,141.32,140.08,140.72,140.72,991865
2023-03-06,140.53,141.21,139.93,140.61,140.61,995842
2023-03-07,140.44,141.1,139.84,140.5,140.5,1000000
2023-03-08,140.39,140.99,139.79,140.39,140.39,1004158
2023-03-09,140.34,140.94,139.68,140.28,140.28,1008135
2023-03-10,140.25,140.85,139.57,140.17,140.17,1011756
2023-03-13,140.1,140.7,139.46,140.06,140.06,1014863
2023-03-14,139.92,140.56,139.32,139.96,139.96,1017321
2023-03-15,139.77,140.45,139.17,139.85,139.85,1019021
2023-03-16,139.68,140.34,139.08,139.74,139.74,1019890
2023-03-17,139.64,140.24,139.04,139.64,139.64,1019890
2023-03-20,139.6,140.2,138.93,139.53,139.53,1019021
2023-03-21,139.51,140.11,138.83,139.43,139.43,1017321
2023-03-22,139.37,139.97,138.73,139.33,139.33,1014863
2023-03-23,139.2,139.83,138.6,139.23,139.23,1011756
2023-03-24,139.06,139.74,138.46,139.14,139.14,1008135
2023-03-27,138.98,139.64,138.38,139.04,139.04,1004158
2023-03-28,138.95,139.55,138.35,138.95,138.95,1000000
2023-03-29,138.92,139.52,138.26,138.86,138.86,995842
2023-03-30,138.85,139.45,138.17,138.77,138.77,991865
2023-03-31,138.72,139.32,138.09,138.69,138.69,988244
2023-04-03,138.57,139.21,137.97,138.61,138.61,985137
